204	5488	1
204	5562	1
204	5732	1
204	5854	1
204	5855	1
204	5918	1
204	5994	1
204	6011	1
204	6134	1
204	6444	1
204	6532	1
204	6827	1
204	6836	1
204	6838	1
204	6966	2
204	7115	1
204	7144	1
204	7698	1
204	8147	1
204	8624	1
204	8672	1
204	8673	1
204	8918	1
204	9284	1
204	9995	2
204	10512	1
204	10515	1
204	10556	1
204	10557	1
204	10559	1
204	10561	1
204	10709	1
204	11288	1
204	11424	3
204	11425	1
204	11698	1
206	207	1
206	209	1
206	213	3
206	215	1
206	237	1
206	286	2
206	438	1
206	459	2
206	518	1
206	520	1
206	521	5
206	529	1
206	533	1
206	534	1
206	537	2
206	542	1
206	669	2
206	711	1
206	1018	1
206	1249	1
206	1253	1
206	1254	1
206	1447	2
206	1448	1
206	1449	1
206	1459	1
206	1553	1
206	1712	1
206	2008	1
206	2026	2
206	2326	2
206	2519	1
206	2592	2
206	2593	2
206	2609	1
206	2725	1
206	2800	1
206	2805	1
206	3401	4
206	3410	1
206	3589	1
206	3610	1
206	3726	2
206	3881	1
206	4006	1
206	4052	3
206	4242	1
206	4253	1
206	4644	2
206	4683	2
206	4710	2
206	4729	1
206	5022	1
206	5217	1
206	5382	2
206	5410	2
206	5488	4
206	5530	3
206	5533	1
206	5594	1
206	5663	1
206	5854	2
206	5855	2
206	5994	1
206	6134	1
206	6288	2
206	6329	2
206	6836	1
206	6838	1
206	6839	1
206	6852	1
206	6966	1
206	7094	2
206	7097	2
206	7143	2
206	7172	3
206	7698	1
206	7966	2
206	8030	1
206	8143	1
206	8147	2
206	8387	1
206	8624	2
206	8851	4
206	8974	2
206	9135	1
206	9284	3
206	9531	2
206	9920	3
206	9995	1
206	10027	1
206	10118	1
206	10342	2
206	10444	1
206	10503	1
206	10512	3
206	10515	1
206	10921	1
206	11234	3
206	11240	4
206	11288	1
206	11307	1
206	11424	2
206	11425	1
206	11491	1
207	208	4
207	209	5
207	213	5
207	230	1
207	237	1
207	278	2
207	367	1
207	379	1
207	380	1
207	459	2
207	460	1
207	518	1
207	519	1
207	521	12
207	523	1
207	529	3
207	534	1
207	537	1
207	542	3
207	563	1
207	618	1
207	662	2
207	705	1
207	706	1
207	711	1
207	767	1
207	1018	1
207	1053	2
207	1253	1
207	1254	1
207	1260	1
207	1336	2
207	1380	1
207	1447	1
207	1448	3
207	1449	1
207	1460	1
207	1462	1
207	1553	3
207	1588	1
207	1598	1
207	1627	1
207	1642	1
207	1653	1
207	1758	1
207	1811	1
207	1889	1
207	1949	2
207	2008	2
207	2025	1
207	2026	1
207	2326	1
207	2390	1
207	2519	1
207	2592	1
207	2593	2
207	2606	2
207	2640	1
207	2704	3
207	2724	1
207	2725	1
207	2726	1
207	2775	1
207	2799	3
207	2803	2
207	2805	2
207	3173	2
207	3251	1
207	3401	6
207	3409	1
207	3410	1
207	3726	2
207	3881	4
207	3945	1
207	3974	2
207	3980	1
207	4008	1
207	4050	1
207	4052	1
207	4242	4
207	4243	1
207	4247	1
207	4249	5
207	4253	1
207	4285	1
207	4367	1
207	4430	1
207	4436	1
207	4519	1
207	4644	1
207	4664	2
207	4683	4
207	4710	3
207	4729	4
207	4743	1
207	5022	6
207	5181	1
207	5217	1
207	5302	2
207	5382	6
207	5410	2
207	5488	2
207	5530	3
207	5533	5
207	5854	2
207	5855	1
207	5918	2
207	5920	1
207	5994	1
207	6166	2
207	6288	1
207	6329	3
207	6427	1
207	6463	1
207	6749	1
207	6750	2
207	6827	2
207	6852	1
207	6966	2
207	7094	1
207	7097	2
207	7119	3
207	7132	1
207	7143	1
207	7172	1
207	7341	1
207	7342	2
207	7436	1
207	7528	2
207	7664	1
207	7698	1
207	7700	1
207	7730	1
207	7771	1
207	7878	1
207	7966	1
207	7986	1
207	8030	2
207	8138	1
207	8147	4
207	8374	2
207	8387	1
207	8475	1
207	8476	2
207	8605	1
207	8624	2
207	8673	1
207	8722	1
207	8723	1
207	8849	1
207	8851	2
207	8974	2
207	9029	1
207	9163	1
207	9284	3
207	9487	1
207	9531	1
207	9597	1
207	9700	2
207	9701	1
207	9719	1
207	9806	1
207	9920	1
207	9995	3
207	9998	2
207	10027	1
207	10072	1
207	10118	1
207	10342	1
207	10374	1
207	10460	1
207	10499	1
207	10512	2
207	10514	2
207	10515	1
207	10621	1
207	10866	1
207	10990	1
207	10995	1
207	11079	1
207	11234	5
207	11237	1
207	11240	2
207	11288	1
207	11424	6
207	11425	2
207	11491	1
207	11777	1
207	11820	1
208	209	3
208	213	6
208	221	1
208	237	2
208	278	2
208	286	1
208	343	1
208	367	1
208	379	3
208	380	1
208	426	1
208	493	1
208	519	1
208	521	10
208	533	1
208	534	1
208	535	1
208	537	1
208	542	5
208	563	2
208	589	1
208	662	1
208	669	1
208	705	2
208	771	1
208	1053	2
208	1336	2
208	1380	1
208	1447	1
208	1448	1
208	1449	1
208	1497	1
208	1588	1
208	1758	1
208	1888	1
208	1949	2
208	2008	1
208	2078	1
208	2119	1
208	2193	1
208	2208	1
208	2326	2
208	2519	1
208	2592	1
208	2593	4
208	2606	3
208	2699	3
208	2704	3
208	2725	4
208	2799	2
208	3173	2
208	3195	1
208	3251	4
208	3401	2
208	3589	2
208	3592	1
208	3726	2
208	3879	1
208	3881	2
208	3931	1
208	3974	2
208	3989	1
208	4017	1
208	4050	1
208	4052	2
208	4242	8
208	4247	1
208	4249	3
208	4274	1
208	4287	2
208	4367	1
208	4411	1
208	4471	1
208	4476	1
208	4479	1
208	4683	3
208	4710	1
208	4729	2
208	4743	1
208	4803	1
208	4992	1
208	5022	2
208	5302	2
208	5382	7
208	5410	1
208	5484	1
208	5488	1
208	5530	3
208	5533	2
208	5732	1
208	5792	1
208	5794	1
208	5854	2
208	5855	1
208	5918	4
208	5920	2
208	6011	1
208	6014	1
208	6134	1
208	6166	1
208	6288	1
208	6329	1
208	6532	1
208	6827	3
208	6836	2
208	6838	1
208	6910	1
208	6966	3
208	7004	1
208	7115	1
208	7132	2
208	7172	1
208	7342	1
208	7528	2
208	7698	1
208	7767	2
208	7878	1
208	7928	1
208	7986	1
208	8018	1
208	8143	2
208	8147	1
208	8387	2
208	8624	1
208	8672	1
208	8673	1
208	8723	1
208	8851	2
208	8918	1
208	8939	1
208	8974	2
208	9079	1
208	9135	3
208	9246	1
208	9252	1
208	9260	1
208	9284	4
208	9920	2
208	9995	3
208	9998	2
208	10027	2
208	10118	1
208	10374	1
208	10460	2
208	10512	1
208	10514	2
208	10515	1
208	10621	1
