银行,年份,资产：现金及存放中央银行款项,资产：存放同业和其它金融机构款项,资产：贵金属,资产：拆出资金,资产：交易性金融资产,资产：衍生金融资产,资产：买入返售金融资产,资产：应收利息,资产：发放贷款及垫款,资产：可供出售金融资产,资产：持有至到期投资,资产：长期股权投资,资产：应收款项类投资,资产：固定资产,资产：无形资产,资产：递延所得税资产,资产：投资性房地产,资产：其他资产,资产：资产总计,负债：同业和其它金融机构存放款项,负债：向中央银行借款,负债：拆入资金,负债：衍生金融负债,负债：卖出回购金融资产款,负债：吸收存款,负债：应付职工薪酬,负债：应交税费,负债：应付利息,负债：应付债券,负债：递延所得税负债,负债：预计负债,负债：其他负债,负债：负债差额(特殊报表科目),负债：负债合计,所有者权益：股本,所有者权益：资本公积金,所有者权益：其它综合收益,所有者权益：盈余公积金,所有者权益：未分配利润,所有者权益：一般风险准备,所有者权益：归属于母公司所有者权益合计,所有者权益：少数股东权益,所有者权益：所有者权益合计,所有者权益：负债及股东权益总计,资产差额(特殊报表科目),负债：交易性金融负债,所有者权益：外币报表折算差额,资产：代理业务资产,资产：商誉,资产差额(合计平衡项目),负债：代理业务负债,负债：负债差额(合计平衡项目),所有者权益：其它权益工具,所有者权益：　　其它权益工具：优先股,所有者权益：减：库存股,所有者权益：未确认的投资损失,所有者权益：股东权益差额(特殊报表科目),所有者权益：股权权益差额(合计平衡项目),负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),资产：　　拆出资金,负债：　　向中央银行借款,负债：　　拆入资金,负债：　　卖出回购金融资产款,其它综合收益
江苏紫金农商行,2010,9964.41,12025.02,NA,2401.9,NA,NA,NA,40.799999999999997,26546.45,334.95,1109.6500000000001,2.4,NA,560.80999999999995,0.56000000000000005,NA,71.58,0.04,54645.69,7996.98,NA,NA,NA,NA,43053.55,5.44,101.92,320.10000000000002,NA,NA,NA,611.99,286.39,52376.37,1351.95,0.45,NA,72.010000000000005,374.04,470.87,2269.33,NA,2269.33,54645.69,1587.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏紫金农商行,2011,12960.48,10645.84,NA,2401.9,NA,NA,NA,24.86,30562.15,332.06,1101.69,242.4,NA,907.45,0.78,7,NA,NA,59303.19,648.71,NA,NA,NA,908.46,53046.83,114.73,156.19,437.97,NA,NA,NA,119.33,149.86000000000001,55582.06,2000,540.84,NA,138.35,462.75,579.19000000000005,3721.13,NA,3721.13,59303.19,116.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏紫金农商行,2012,10329.01,4411.79,NA,NA,NA,NA,NA,130.63999999999999,31039.01,1275.79,1946.47,374.4,NA,1123.0899999999999,1.23,287.66000000000003,NA,146.82,51065.91,107.98,NA,NA,NA,669.35,44803.51,120.12,160.85,748.82,NA,0.75,NA,211.29,NA,46822.67,2200,543.09,NA,275.18,542.58000000000004,682.39,4243.2299999999996,NA,4243.2299999999996,51065.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏紫金农商行,2013,9747.16,4606.6400000000003,NA,500,NA,0.82,750,218.95,35762.43,1832.2,4478.9399999999996,372.6,261.16000000000003,1405.83,1.62,343.04,NA,85.65,60367.03,491.2,NA,29.87,0.82,2745.25,51106.15,164.97,101.59,988.02,NA,NA,NA,172.83,NA,55800.7,2200,503.22,NA,381.3,703.79,778.03,4566.34,NA,4566.34,60367.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏紫金农商行,2014,11538.7,6999.53,NA,428.15,NA,NA,110,288.45999999999998,40903.870000000003,2165.39,5727.78,458.91,NA,1662.71,8.4499999999999993,423.8,NA,79.319999999999993,70795.06,671.73,50,129.55000000000001,NA,3216.9,59649.02,203.85,77.84,1194.1400000000001,NA,7.02,NA,107.07,NA,65307.13,2376,540.84,2.56,528.04,1116.72,923.78,5487.94,NA,5487.94,70795.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
江苏紫金农商行,2015,11875.14,12219.78,NA,200,NA,NA,170,413.31,50045.86,2376.5,9693.77,500.58,12050,1637.82,17.440000000000001,474.41,NA,111.22,101785.83,2890.39,500,2797.92,NA,10083.379999999999,73909.14,122.78,79.2,1542.5,2988.47,9.9499999999999993,NA,787.77,NA,95711.51,2376,540.84,29.86,695.72,1292.72,1139.18,6074.32,NA,6074.32,101785.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2005,14908.06,10631.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.54,NA,2534.63,36.729999999999997,NA,NA,NA,125713,1373.24,NA,NA,NA,2105,NA,NA,240.41,677.91,NA,NA,NA,NA,NA,121399.8,4313.1899999999996,0.01,NA,NA,NA,NA,4313.21,NA,4313.21,125713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2006,21827.88,12637.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.6,NA,2484.23,37.94,NA,NA,NA,151796.06,1814.85,NA,NA,NA,1317,NA,NA,285.58999999999997,885.06,NA,NA,NA,NA,NA,142792.32000000001,7850,707.47,NA,NA,446.28,NA,9003.74,NA,9003.74,151796.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2007,30620.23,11517.77,NA,NA,NA,NA,NA,157.75,NA,NA,NA,NA,NA,NA,42.51,NA,NA,NA,182214.06,1271.54,NA,NA,NA,1650.2,NA,NA,590.12,1385.23,NA,NA,NA,NA,NA,172811.11,7850,707.37,NA,83.79,761.79,NA,9402.9500000000007,NA,9402.9500000000007,182214.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2008,35581.699999999997,20636.23,NA,NA,2024.39,NA,11560.52,NA,131951.64000000001,5742.56,10408,66.03,NA,2647.29,48.04,312.93,130.59,8542.0499999999993,230332.56,2700.99,NA,377.45,NA,2924.7,199852.13,709.93,817.24,1889.54,2038.23,229.59,30.87,6368.25,NA,217938.92,7850,951.81,NA,390.3,1286.77,1914.76,12393.64,NA,12393.64,230332.56,680.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2009,53756.17,14763.37,NA,596.12,4752.45,NA,27141.24,815.66,189260.54,5915.89,9442.8799999999992,65.67,NA,3008.44,507.71,858.54,NA,19769.54,330654.2,7297.84,NA,597.66999999999996,NA,16959.689999999999,278740.46999999997,971.47,619.15,1962.57,4000,220.63,NA,4247.0200000000004,NA,315616.51,8400,2154.58,NA,1110.8,1038.58,2333.7199999999998,15037.69,NA,15037.69,330654.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2010,74486.7,25125.15,NA,787.09,2703.79,NA,28336.6,1184.26,234203.83,5437.29,23243.01,62.77,NA,2998.2,738.82,843.73,NA,30304.67,430455.9,13955.5,NA,4817.45,NA,15914.12,359585.24,1340.39,880.55,2186.86,4000,185.11,18.87,4879.4399999999996,NA,407763.53,9100,4923.79,NA,1791.49,3731.59,3145.5,22692.38,NA,22692.38,430455.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2011,97863.12,66969.53,NA,4817.8599999999997,5187.96,NA,22858.1,1349.24,283424.68,1818.98,17699.78,70.64,3008.83,3089.16,750.41,1197.46,NA,4039.96,514145.72,25555.97,NA,4407.8999999999996,NA,2226.17,435005.05,2234.7199999999998,1259.9000000000001,3474.52,7000,153.01,10.67,5006.29,NA,486334.19,9100,4937.0600000000004,NA,2793.42,7158.81,3822.23,27811.53,NA,27811.53,514145.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2012,120885.51,69973.490000000005,NA,13897.97,5197.66,NA,25853.45,2313.9499999999998,343559.99,11210.21,23050.12,NA,24184.94,4160.8900000000003,724.94,1702.08,NA,3613.61,650328.81000000006,46180.21,20,16597.93,NA,1705.99,532719.53,2851.1,1848.01,5558.62,7000,NA,6.6,1571.95,NA,616059.93999999994,9100,4937.37,20.05,4080.73,8608.9699999999993,7403.97,34151.1,117.77,34268.870000000003,650328.81000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2013,126019.42,70429.33,NA,6505.6,1642.98,0.79,62840.46,3422.39,401073.27,10781.62,40020.54,NA,30226.1,4585.09,723.38,2001.64,NA,3379.58,763652.17,64264.68,100,6695.75,NA,28532.83,596553.92000000004,3204.64,1369.74,7299.05,5000,NA,51.38,2685.03,NA,715757.05,10390,10097.370000000001,-275.05,5601.89,13506.45,8442.84,47763.5,131.63,47895.13,763652.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2014,132054.54999999999,92550.45,NA,8595.17,5513.04,69.69,49933.919999999998,6017.74,475363.55,8825.8700000000008,74844.509999999995,NA,172311.67,4929.16,727.15,2561.09,NA,4011.5,1038309.05,205319.54,5050,2243.3200000000002,30.19,40845.46,681297.33,3276.04,1090.71,11478.08,28978.79,NA,2.08,2632.41,NA,982243.96,10390,10097.370000000001,42.91,7288.45,16338.58,11777.89,55935.21,129.88,56065.09,1038309.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江苏银行,2015,121097.41,54315.85,NA,5431.65,714.8,28.29,76181.789999999994,6263.99,546389.32999999996,205823.88,116133.97,NA,139266.72,5321.69,692.98,2611.5500000000002,NA,2329.16,1290333.3400000001,296364.73,7300,6464.59,0.26,58949.96,776428.47,3651.51,1170.58,13801.41,51649.49,NA,2.06,4135.7299999999996,4880,1224798.77,10390,10097.370000000001,597.28,9104.58,19251.12,15715.46,65155.81,378.76,65534.559999999998,1290333.3400000001,7730.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江门融和农商行,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13068.66,13068.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12331.03,NA,12331.03,NA,NA,NA,NA,NA,NA,737.63,NA,737.63,13068.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江门融和农商行,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15990.87,15990.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13595.79,NA,13595.79,NA,NA,NA,NA,NA,NA,2395.08,NA,2395.08,15990.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江门融和农商行,2012,3526.97,2337.2199999999998,NA,NA,NA,NA,NA,45.06,11003.14,479.66,520,184,233.32,793.11,19.440000000000001,44.77,NA,NA,19581.759999999998,1000,NA,NA,NA,NA,15582.07,46.04,92.67,186.61,NA,31.57,NA,4.34,12.07,16955.38,1100,913.99,NA,88.27,304.87,219.24,2626.38,NA,2626.38,19581.759999999998,395.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江门融和农商行,2013,4555.3500000000004,1963.66,NA,NA,NA,NA,492.69,106.02,12726.49,544.59,1019.15,184,859.01,759.7,17.579999999999998,52.02,NA,538.1,24210.85,2143.17,NA,NA,NA,NA,18715.810000000001,42.7,76.25,298.18,NA,27.65,NA,16.5,49.53,21369.78,1210,804.14,NA,123.48,413.8,289.64999999999998,2841.07,NA,2841.07,24210.85,392.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江门融和农商行,2014,4626.75,2426.15,NA,NA,NA,NA,95.28,161.62,15232.81,828.49,818.97,NA,1696.65,229.54,15.97,23.09,NA,1589.1,28092.3,2649.58,65,NA,NA,227.87,21373.83,47.1,60.64,407.72,NA,21.5,NA,5.14,20.9,24887.4,1270.5,743.55,0.46,146.88999999999999,367.88,354.65,2883.93,320.97000000000003,3204.9,28092.3,347.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江门融和农商行,2015,4325.5,1968.72,NA,129.87,NA,NA,NA,126.32,15236.99,1250.51,691.95,NA,2924.56,217.13,14.76,163.38,NA,2425.19,29821.87,2273.27,102,NA,NA,NA,23589.17,34.880000000000003,65.47,441.69,NA,19.45,NA,4.1500000000000004,17.88,26554.880000000001,1397.55,616.5,4.18,164.97,324.48,372.73,2880.42,386.57,3266.99,29821.87,346.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2005,2569.54,2505.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20338.78,179.16,NA,NA,NA,NA,NA,NA,51.98,NA,NA,NA,2027.76,NA,NA,19584.810000000001,246.32,34.67,NA,472.98,NA,NA,753.97,NA,753.97,20338.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2006,3069.95,1643.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25416.36,160.47,NA,NA,NA,NA,NA,NA,73.53,NA,NA,NA,1793.18,NA,NA,24233.99,520.21,34.67,NA,440.91,NA,186.57,1182.3699999999999,NA,1182.3699999999999,25416.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2007,4264.13,2368.6,NA,NA,NA,NA,427.7,97.92,15796.61,412.76,4209.71,0.97,NA,256.57,78.209999999999994,64.55,NA,118.5,28096.25,1103.8399999999999,NA,NA,NA,NA,23623.21,59.02,145.88,187.54,NA,26.26,NA,1392.97,NA,26538.720000000001,520.21,4.9400000000000004,NA,494.75,357.43,180.2,1557.52,NA,1557.52,28096.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2008,4767.09,2330.08,NA,NA,NA,NA,NA,109.27,19323.78,706.31,4227.01,22.35,NA,320.43,70.59,73.91,NA,107.63,32058.44,115.5,NA,NA,NA,700,28317.48,53.72,57.54,293.10000000000002,NA,24.73,NA,326.95999999999998,NA,29889.03,624.26,-1.52,NA,779.37,539.26,180.2,2121.5700000000002,47.85,2169.41,32058.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2009,6603.64,1877.15,NA,NA,NA,NA,NA,131.79,24767.46,315.3,7166.41,29.1,NA,372.1,58.59,49.92,NA,200.43,41571.89,0.03,NA,NA,NA,2300.8000000000002,35841,85.78,47.21,252.65,NA,25.13,NA,301.81,NA,38854.410000000003,686.68,4,NA,841.92,846.74,289.14999999999998,2668.48,49,2717.47,41571.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2010,8990.52,2017.74,NA,NA,NA,NA,2246,175.81,29938.39,1496.78,7246.02,29.1,NA,446.23,66.11,97.79,NA,69.650000000000006,52820.15,800,NA,26.42,NA,3200,44512.93,130.07,116.34,320.14,NA,22.87,NA,135.1,NA,49263.86,1133.03,-40.619999999999997,NA,705.5,1131.95,445.65,3375.5,180.78,3556.28,52820.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2011,9778.49,1430.49,NA,100,NA,NA,900,182.33,34828.93,452,7652.22,120.69,50,535.22,76.63,114.32,NA,74.819999999999993,56296.14,NA,10,63.01,NA,3422.16,47647.68,29.96,160.59,472.21,NA,21.94,NA,52.71,NA,51880.25,1133.03,2.88,NA,1174.8900000000001,1404.71,507.81,4223.32,192.57,4415.8900000000003,56296.14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2012,12126.62,3426.51,NA,NA,NA,NA,5112,280.01,38189.040000000001,6002.9,7096.52,129.35,50,582.39,78.849999999999994,269.18,NA,66.64,73410,2000,120,NA,NA,11697.7,53271.73,168.01,142.63999999999999,846.39,NA,21.01,NA,83.27,NA,68350.75,1133.03,NA,-1.62,1461,1658.83,569.37,4820.6000000000004,238.65,5059.25,73410,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2013,12272.2,2805.54,NA,NA,NA,NA,1548.9,290.58,42979.68,5147.3999999999996,9621.02,141.38999999999999,50,570.5,79.13,387.06,90.16,60.67,76044.23,525.6,21,43.28,NA,10015,58332.1,179.12,86.01,1036.99,NA,20.079999999999998,NA,74.81,NA,70333.98,1246.33,NA,-208.53,1558.32,1877.97,973.07,5447.16,263.08999999999997,5710.25,76044.23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
江阴农商行,2014,12927.06,996.08,NA,110.4,NA,NA,1849,314.02999999999997,46800.83,10434.719999999999,8469.52,154.47999999999999,249.99,600.47,82.99,427.96,84.9,84.58,83587,336.28,474.11,NA,NA,11084.6,63083.42,298.55,114.21,1569.41,NA,28.59,NA,49.81,NA,77038.990000000005,1246.33,NA,32.24,2087.5,1767.99,1126.19,6260.25,287.76,6548.02,83587,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
河北银行,2007,7312.68,367.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.06,NA,NA,246.45,38085.39,302.89999999999998,NA,NA,NA,5223.8999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,37213.49,439.87,38.380000000000003,NA,135.91999999999999,42.97,214.76,871.9,NA,871.9,38085.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2008,8311.6200000000008,296.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.01,NA,NA,144.61000000000001,42561.19,114.36,NA,NA,NA,3910,NA,NA,NA,NA,NA,NA,NA,NA,NA,40739.449999999997,1299.3,154.08000000000001,NA,109.97,43.63,214.76,1821.74,NA,1821.74,42561.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2009,10288.23,1403.75,NA,110.96,632.13,NA,1840,235.65,25958.26,3350.79,6788.02,17.02,3478.14,257.64999999999998,41.68,117.85,NA,326.24,54846.38,133.35,NA,NA,NA,NA,50580.27,28.86,52.75,232.79,NA,11.78,95.72,432.4,NA,51567.92,2000,558.67999999999995,NA,161.77000000000001,232.51,325.5,3278.46,NA,3278.46,54846.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2010,15464.75,1271.75,NA,81.459999999999994,1636.33,NA,7501.08,262.31,32140.13,3350.82,7745.11,10.88,4982.6099999999997,268.13,54.87,173.03,NA,890.18,75833.440000000002,117.97,NA,NA,NA,1959.66,67790.59,39.26,102.66,349.85,794.22,NA,118.34,846.51,NA,72119.070000000007,2000,517.82000000000005,NA,238.66,538.85,394.81,3690.14,24.24,3714.38,75833.440000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2011,19412.990000000002,10016.57,NA,37.81,1509.57,NA,6796.28,431.65,38103.56,4327.49,15768.46,10.88,6212.89,251.17,58.98,193.96,29.52,3543.68,106705.44,12878.49,9.89,937.81,NA,7037.86,73788.759999999995,72.97,117.27,541.63,795.41,14.71,121.43,5936.14,NA,102252.35,2000,559.17999999999995,NA,416.8,884.74,567.35,4428.07,25.02,4453.09,106705.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2012,21870.05,3516.51,NA,1277.1300000000001,1011.38,NA,2909.07,435.63,48355.51,3777.09,15623.37,10.88,17356.310000000001,318.82,83.17,265.22000000000003,17.059999999999999,5288.8,122115.99,8935.0300000000007,44.94,1359.98,NA,5987.1,90451.74,93.26,177.33,849.89,796.67,6.06,133.91999999999999,4902.97,NA,113738.88,3200,2432.27,NA,598.20000000000005,1289.52,830.45,8350.44,26.67,8377.11,122115.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2013,27814.61,6061.01,NA,18.29,736.83,NA,6143.71,608.19000000000005,60719.3,6767.78,16213.07,10.88,19826.88,394.66,99.54,354.25,3.32,6665.75,152438.07,11261.59,NA,731.63,NA,4934.49,116943.96,135.94999999999999,225.24,1230.6300000000001,798.01,NA,122.46,6931.34,NA,143315.29,3200,2271.9299999999998,NA,805.44,1552.51,1264.07,9093.9599999999991,28.82,9122.77,152438.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2014,32850.21,20774.990000000002,NA,129.5,500.49,NA,5411.35,719.25,72773.66,4616.74,15607.41,NA,26835.96,622.4,98.59,587.57000000000005,2.87,630.07000000000005,182161.06,13479,309.92,3306.36,0.11,8035.23,138233.51999999999,291.33999999999997,418.72,1529.96,4789.3100000000004,NA,66.22,974.01,NA,171433.7,3766.87,2316,2.34,1039.3,1657.76,1913.8,10696.07,31.29,10727.35,182161.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河北银行,2015,31024.34,22754.89,NA,231.39,4204.84,NA,2475.0100000000002,842.42,96782.24,24929.4,14343.33,NA,22838.37,630.30999999999995,103.66,729.58,NA,748.83,222638.6,14416.75,668.3,1580.84,0.97,8842.4500000000007,163244.64000000001,457.3,464.99,1757.54,13763.4,NA,167.44,1508.72,NA,206873.32,5000,3839.26,121,1375.17,2371.61,2537.5700000000002,15244.62,520.66,15765.28,222638.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2006,703.07,191.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,NA,NA,NA,6622.07,3.01,NA,NA,NA,NA,NA,NA,10.85,NA,NA,NA,NA,NA,NA,5748.33,702.63,86.01,NA,15.61,36.43,33.07,873.74,NA,873.74,6622.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2007,1670.02,517.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,NA,NA,NA,8960.9,1.59,NA,NA,NA,274.8,NA,NA,32.72,NA,NA,NA,NA,NA,NA,8048.84,702.63,85.68,NA,20.45,54.72,48.58,912.06,NA,912.06,8960.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2008,2351.8000000000002,613.28,NA,NA,989.75,NA,NA,31.43,5642.82,NA,776.65,8.25,NA,71.900000000000006,2.92,39.159999999999997,17.149999999999999,52.17,10597.27,NA,NA,NA,NA,NA,9501.24,5.23,46.54,28.82,NA,2.52,NA,46.59,NA,9630.94,702.63,85.68,NA,39.79,59.58,78.64,966.33,NA,966.33,10597.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2009,2007.03,377.05,NA,NA,1359.76,NA,NA,42.07,6790.08,NA,740.9,8.25,NA,81.62,2.86,58.92,16.170000000000002,58.53,11543.24,NA,NA,NA,NA,200,10179.08,0.83,22.99,30.76,NA,1.35,NA,30.12,NA,10465.120000000001,702.63,85.68,NA,57.36,151.06,81.38,1078.1199999999999,NA,1078.1199999999999,11543.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2010,3152.39,875.54,NA,NA,1583.35,NA,675.22,48.71,8312.31,NA,741.26,8.25,NA,126.86,2.79,49.16,9.58,61.78,15647.2,150,NA,NA,NA,265,13095.23,0.72,39.22,34.409999999999997,NA,3.21,NA,20.39,NA,13608.18,1266.7,367.29,NA,84.98,211.59,108.46,2039.02,NA,2039.02,15647.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2011,3859.66,1607.55,NA,100,1714.74,NA,1297,52.08,9841.92,NA,821.6,8.25,NA,140.05000000000001,10.91,41.22,8.94,76.59,19580.509999999998,NA,NA,200,NA,938.1,16083.2,13.07,42.47,47.98,NA,0.91,NA,40.51,NA,17366.240000000002,1407.22,367.29,NA,121.84,179.46,138.44999999999999,2214.2600000000002,NA,2214.2600000000002,19580.509999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2012,5408.69,7568.32,NA,NA,980.58,NA,1336.74,114.71,11750.3,823.93,3073.69,8.25,NA,346.82,20.72,60.91,8.3000000000000007,96,31597.96,5470,NA,190,NA,1575.46,20693.759999999998,24.37,80.36,97.93,994.71,1.43,NA,49.74,NA,29177.75,1407.22,371.57,NA,188.06,204.2,249.15,2420.21,NA,2420.21,31597.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉州银行,2013,6404.01,9156,NA,NA,336.41,NA,652.53,205.34,14156.04,2646.49,6191.69,8.25,NA,486.24,77.78,81.56,2.34,2936.06,43340.76,8061.18,NA,275.10000000000002,NA,1001.06,28157.93,16.55,75.97,262.62,1991.86,1.01,NA,95.39,NA,39938.65,1829.39,744.06,NA,260.58,240.66,333.92,3402.1,NA,3402.1,43340.76,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
